State,Year,Month,Registrations,Month_Num,Date
UT OF DNH AND DD,2020,DEC,1499,12,2020-12-01
UT OF DNH AND DD,2021,JAN,2146,1,2021-01-01
UT OF DNH AND DD,2021,FEB,1631,2,2021-02-01
UT OF DNH AND DD,2021,MAR,1479,3,2021-03-01
UT OF DNH AND DD,2021,APR,1193,4,2021-04-01
UT OF DNH AND DD,2021,MAY,738,5,2021-05-01
UT OF DNH AND DD,2021,JUN,949,6,2021-06-01
UT OF DNH AND DD,2021,JUL,1114,7,2021-07-01
UT OF DNH AND DD,2021,AUG,1125,8,2021-08-01
UT OF DNH AND DD,2021,SEP,1315,9,2021-09-01
UT OF DNH AND DD,2021,OCT,1287,10,2021-10-01
UT OF DNH AND DD,2021,NOV,1673,11,2021-11-01
UT OF DNH AND DD,2021,DEC,1746,12,2021-12-01
UT OF DNH AND DD,2022,JAN,1730,1,2022-01-01
UT OF DNH AND DD,2022,FEB,1602,2,2022-02-01
UT OF DNH AND DD,2022,MAR,1473,3,2022-03-01
UT OF DNH AND DD,2022,APR,1590,4,2022-04-01
UT OF DNH AND DD,2022,MAY,1405,5,2022-05-01
UT OF DNH AND DD,2022,JUN,1423,6,2022-06-01
UT OF DNH AND DD,2022,JUL,1344,7,2022-07-01
UT OF DNH AND DD,2022,AUG,1340,8,2022-08-01
UT OF DNH AND DD,2022,SEP,1367,9,2022-09-01
UT OF DNH AND DD,2022,OCT,1523,10,2022-10-01
UT OF DNH AND DD,2022,NOV,2210,11,2022-11-01
UT OF DNH AND DD,2022,DEC,1818,12,2022-12-01
UT OF DNH AND DD,2023,JAN,1552,1,2023-01-01
UT OF DNH AND DD,2023,FEB,1662,2,2023-02-01
UT OF DNH AND DD,2023,MAR,1892,3,2023-03-01
UT OF DNH AND DD,2023,APR,1479,4,2023-04-01
UT OF DNH AND DD,2023,MAY,1612,5,2023-05-01
UT OF DNH AND DD,2023,JUN,1526,6,2023-06-01
UT OF DNH AND DD,2023,JUL,1743,7,2023-07-01
UT OF DNH AND DD,2023,AUG,1469,8,2023-08-01
UT OF DNH AND DD,2023,SEP,1787,9,2023-09-01
UT OF DNH AND DD,2023,OCT,2569,10,2023-10-01
UT OF DNH AND DD,2023,NOV,2430,11,2023-11-01
UT OF DNH AND DD,2023,DEC,2576,12,2023-12-01
UT OF DNH AND DD,2024,JAN,2263,1,2024-01-01
UT OF DNH AND DD,2024,FEB,2269,2,2024-02-01
UT OF DNH AND DD,2024,MAR,1698,3,2024-03-01
UT OF DNH AND DD,2024,APR,2036,4,2024-04-01
UT OF DNH AND DD,2024,MAY,1786,5,2024-05-01
UT OF DNH AND DD,2024,JUN,1517,6,2024-06-01
UT OF DNH AND DD,2024,JUL,2010,7,2024-07-01
UT OF DNH AND DD,2024,AUG,1899,8,2024-08-01
UT OF DNH AND DD,2024,SEP,1825,9,2024-09-01
UT OF DNH AND DD,2024,OCT,2657,10,2024-10-01
UT OF DNH AND DD,2024,NOV,2284,11,2024-11-01
UT OF DNH AND DD,2024,DEC,1966,12,2024-12-01
UT OF DNH AND DD,2025,JAN,2649,1,2025-01-01
UT OF DNH AND DD,2025,FEB,1895,2,2025-02-01
UT OF DNH AND DD,2025,MAR,1852,3,2025-03-01
UT OF DNH AND DD,2025,APR,2481,4,2025-04-01
UT OF DNH AND DD,2025,MAY,1757,5,2025-05-01
UT OF DNH AND DD,2025,JUN,1526,6,2025-06-01
UT OF DNH AND DD,2025,JUL,2034,7,2025-07-01
UT OF DNH AND DD,2025,AUG,1965,8,2025-08-01
UT OF DNH AND DD,2025,SEP,1805,9,2025-09-01
UT OF DNH AND DD,2025,OCT,2526,10,2025-10-01
UT OF DNH AND DD,2025,NOV,3760,11,2025-11-01
UT OF DNH AND DD,2025,DEC,2913,12,2025-12-01
UT OF DNH AND DD,2026,JAN,2433,1,2026-01-01
UT OF DNH AND DD,2026,FEB,2409,2,2026-02-01
UT OF DNH AND DD,2026,MAR,2197,3,2026-03-01
UT OF DNH AND DD,2026,APR,1837,4,2026-04-01
UT OF DNH AND DD,2026,MAY,1917,5,2026-05-01
UT OF DNH AND DD,2026,JUN,2217,6,2026-06-01
UT OF DNH AND DD,2026,JUL,1790,7,2026-07-01
UTTAR PRADESH,2020,JAN,306789,1,2020-01-01
UTTAR PRADESH,2020,FEB,274288,2,2020-02-01
UTTAR PRADESH,2020,MAR,396816,3,2020-03-01
UTTAR PRADESH,2020,APR,180125,4,2020-04-01
UTTAR PRADESH,2020,MAY,16798,5,2020-05-01
UTTAR PRADESH,2020,JUN,161198,6,2020-06-01
UTTAR PRADESH,2020,JUL,201447,7,2020-07-01
UTTAR PRADESH,2020,AUG,165912,8,2020-08-01
UTTAR PRADESH,2020,SEP,167592,9,2020-09-01
UTTAR PRADESH,2020,OCT,153996,10,2020-10-01
UTTAR PRADESH,2020,NOV,211488,11,2020-11-01
UTTAR PRADESH,2020,DEC,389447,12,2020-12-01
UTTAR PRADESH,2021,JAN,273072,1,2021-01-01
UTTAR PRADESH,2021,FEB,198605,2,2021-02-01
UTTAR PRADESH,2021,MAR,236523,3,2021-03-01
UTTAR PRADESH,2021,APR,176959,4,2021-04-01
UTTAR PRADESH,2021,MAY,167941,5,2021-05-01
UTTAR PRADESH,2021,JUN,309227,6,2021-06-01
UTTAR PRADESH,2021,JUL,267216,7,2021-07-01
UTTAR PRADESH,2021,AUG,194435,8,2021-08-01
UTTAR PRADESH,2021,SEP,181724,9,2021-09-01
UTTAR PRADESH,2021,OCT,174322,10,2021-10-01
UTTAR PRADESH,2021,NOV,277945,11,2021-11-01
UTTAR PRADESH,2021,DEC,337706,12,2021-12-01
UTTAR PRADESH,2022,JAN,233981,1,2022-01-01
UTTAR PRADESH,2022,FEB,218489,2,2022-02-01
UTTAR PRADESH,2022,MAR,242288,3,2022-03-01
UTTAR PRADESH,2022,APR,287981,4,2022-04-01
UTTAR PRADESH,2022,MAY,334345,5,2022-05-01
UTTAR PRADESH,2022,JUN,257851,6,2022-06-01
UTTAR PRADESH,2022,JUL,214785,7,2022-07-01
UTTAR PRADESH,2022,AUG,190862,8,2022-08-01
UTTAR PRADESH,2022,SEP,152434,9,2022-09-01
UTTAR PRADESH,2022,OCT,333476,10,2022-10-01
UTTAR PRADESH,2022,NOV,351169,11,2022-11-01
UTTAR PRADESH,2022,DEC,195946,12,2022-12-01
UTTAR PRADESH,2023,JAN,254331,1,2023-01-01
UTTAR PRADESH,2023,FEB,260706,2,2023-02-01
UTTAR PRADESH,2023,MAR,285525,3,2023-03-01
UTTAR PRADESH,2023,APR,267340,4,2023-04-01
UTTAR PRADESH,2023,MAY,376403,5,2023-05-01
UTTAR PRADESH,2023,JUN,298886,6,2023-06-01
UTTAR PRADESH,2023,JUL,235593,7,2023-07-01
UTTAR PRADESH,2023,AUG,225086,8,2023-08-01
UTTAR PRADESH,2023,SEP,219824,9,2023-09-01
UTTAR PRADESH,2023,OCT,243428,10,2023-10-01
UTTAR PRADESH,2023,NOV,483076,11,2023-11-01
UTTAR PRADESH,2023,DEC,294180,12,2023-12-01
UTTAR PRADESH,2024,JAN,282408,1,2024-01-01
UTTAR PRADESH,2024,FEB,293398,2,2024-02-01
UTTAR PRADESH,2024,MAR,297084,3,2024-03-01
UTTAR PRADESH,2024,APR,371832,4,2024-04-01
UTTAR PRADESH,2024,MAY,334342,5,2024-05-01
UTTAR PRADESH,2024,JUN,273200,6,2024-06-01
UTTAR PRADESH,2024,JUL,282843,7,2024-07-01
UTTAR PRADESH,2024,AUG,243199,8,2024-08-01
UTTAR PRADESH,2024,SEP,193188,9,2024-09-01
UTTAR PRADESH,2024,OCT,367257,10,2024-10-01
UTTAR PRADESH,2024,NOV,582601,11,2024-11-01
UTTAR PRADESH,2024,DEC,236775,12,2024-12-01
UTTAR PRADESH,2025,JAN,312895,1,2025-01-01
UTTAR PRADESH,2025,FEB,290696,2,2025-02-01
UTTAR PRADESH,2025,MAR,304375,3,2025-03-01
UTTAR PRADESH,2025,APR,405729,4,2025-04-01
UTTAR PRADESH,2025,MAY,408435,5,2025-05-01
UTTAR PRADESH,2025,JUN,289095,6,2025-06-01
UTTAR PRADESH,2025,JUL,246924,7,2025-07-01
UTTAR PRADESH,2025,AUG,227819,8,2025-08-01
UTTAR PRADESH,2025,SEP,213002,9,2025-09-01
UTTAR PRADESH,2025,OCT,611315,10,2025-10-01
UTTAR PRADESH,2025,NOV,558113,11,2025-11-01
UTTAR PRADESH,2025,DEC,232335,12,2025-12-01
UTTAR PRADESH,2026,JAN,368362,1,2026-01-01
UTTAR PRADESH,2026,FEB,335969,2,2026-02-01
UTTAR PRADESH,2026,MAR,367117,3,2026-03-01
UTTAR PRADESH,2026,APR,418063,4,2026-04-01
UTTAR PRADESH,2026,MAY,411289,5,2026-05-01
UTTAR PRADESH,2026,JUN,346528,6,2026-06-01
UTTAR PRADESH,2026,JUL,255190,7,2026-07-01
UTTARAKHAND,2020,JAN,18959,1,2020-01-01
UTTARAKHAND,2020,FEB,17915,2,2020-02-01
UTTARAKHAND,2020,MAR,19278,3,2020-03-01
UTTARAKHAND,2020,APR,8039,4,2020-04-01
UTTARAKHAND,2020,MAY,891,5,2020-05-01
UTTARAKHAND,2020,JUN,9882,6,2020-06-01
UTTARAKHAND,2020,JUL,15704,7,2020-07-01
UTTARAKHAND,2020,AUG,15949,8,2020-08-01
UTTARAKHAND,2020,SEP,12986,9,2020-09-01
UTTARAKHAND,2020,OCT,16765,10,2020-10-01
UTTARAKHAND,2020,NOV,27217,11,2020-11-01
UTTARAKHAND,2020,DEC,21737,12,2020-12-01
UTTARAKHAND,2021,JAN,19322,1,2021-01-01
UTTARAKHAND,2021,FEB,17263,2,2021-02-01
UTTARAKHAND,2021,MAR,19113,3,2021-03-01
UTTARAKHAND,2021,APR,11148,4,2021-04-01
UTTARAKHAND,2021,MAY,4338,5,2021-05-01
UTTARAKHAND,2021,JUN,13716,6,2021-06-01
UTTARAKHAND,2021,JUL,17751,7,2021-07-01
UTTARAKHAND,2021,AUG,16303,8,2021-08-01
UTTARAKHAND,2021,SEP,14449,9,2021-09-01
UTTARAKHAND,2021,OCT,17783,10,2021-10-01
UTTARAKHAND,2021,NOV,26131,11,2021-11-01
UTTARAKHAND,2021,DEC,18697,12,2021-12-01
UTTARAKHAND,2022,JAN,16162,1,2022-01-01
UTTARAKHAND,2022,FEB,14560,2,2022-02-01
UTTARAKHAND,2022,MAR,17409,3,2022-03-01
UTTARAKHAND,2022,APR,18782,4,2022-04-01
UTTARAKHAND,2022,MAY,18700,5,2022-05-01
UTTARAKHAND,2022,JUN,19143,6,2022-06-01
UTTARAKHAND,2022,JUL,18400,7,2022-07-01
UTTARAKHAND,2022,AUG,18109,8,2022-08-01
UTTARAKHAND,2022,SEP,14237,9,2022-09-01
UTTARAKHAND,2022,OCT,26489,10,2022-10-01
UTTARAKHAND,2022,NOV,32546,11,2022-11-01
UTTARAKHAND,2022,DEC,16503,12,2022-12-01
UTTARAKHAND,2023,JAN,20005,1,2023-01-01
UTTARAKHAND,2023,FEB,17068,2,2023-02-01
UTTARAKHAND,2023,MAR,20071,3,2023-03-01
UTTARAKHAND,2023,APR,19793,4,2023-04-01
UTTARAKHAND,2023,MAY,21998,5,2023-05-01
UTTARAKHAND,2023,JUN,20250,6,2023-06-01
UTTARAKHAND,2023,JUL,19516,7,2023-07-01
UTTARAKHAND,2023,AUG,19411,8,2023-08-01
UTTARAKHAND,2023,SEP,18992,9,2023-09-01
UTTARAKHAND,2023,OCT,20560,10,2023-10-01
UTTARAKHAND,2023,NOV,32185,11,2023-11-01
UTTARAKHAND,2023,DEC,27076,12,2023-12-01
UTTARAKHAND,2024,JAN,19187,1,2024-01-01
UTTARAKHAND,2024,FEB,21711,2,2024-02-01
UTTARAKHAND,2024,MAR,19373,3,2024-03-01
UTTARAKHAND,2024,APR,21263,4,2024-04-01
UTTARAKHAND,2024,MAY,25756,5,2024-05-01
UTTARAKHAND,2024,JUN,20693,6,2024-06-01
UTTARAKHAND,2024,JUL,22722,7,2024-07-01
UTTARAKHAND,2024,AUG,19996,8,2024-08-01
UTTARAKHAND,2024,SEP,18839,9,2024-09-01
UTTARAKHAND,2024,OCT,28781,10,2024-10-01
UTTARAKHAND,2024,NOV,43278,11,2024-11-01
UTTARAKHAND,2024,DEC,20199,12,2024-12-01
UTTARAKHAND,2025,JAN,22722,1,2025-01-01
UTTARAKHAND,2025,FEB,19149,2,2025-02-01
UTTARAKHAND,2025,MAR,19260,3,2025-03-01
UTTARAKHAND,2025,APR,24224,4,2025-04-01
UTTARAKHAND,2025,MAY,24022,5,2025-05-01
UTTARAKHAND,2025,JUN,21117,6,2025-06-01
UTTARAKHAND,2025,JUL,21437,7,2025-07-01
UTTARAKHAND,2025,AUG,19718,8,2025-08-01
UTTARAKHAND,2025,SEP,17989,9,2025-09-01
UTTARAKHAND,2025,OCT,42894,10,2025-10-01
UTTARAKHAND,2025,NOV,43996,11,2025-11-01
UTTARAKHAND,2025,DEC,19254,12,2025-12-01
UTTARAKHAND,2026,JAN,28389,1,2026-01-01
UTTARAKHAND,2026,FEB,22884,2,2026-02-01
UTTARAKHAND,2026,MAR,23154,3,2026-03-01
UTTARAKHAND,2026,APR,27790,4,2026-04-01
UTTARAKHAND,2026,MAY,25749,5,2026-05-01
UTTARAKHAND,2026,JUN,23926,6,2026-06-01
UTTARAKHAND,2026,JUL,24068,7,2026-07-01
WEST BENGAL,2020,JAN,84172,1,2020-01-01
WEST BENGAL,2020,FEB,111146,2,2020-02-01
WEST BENGAL,2020,MAR,173054,3,2020-03-01
WEST BENGAL,2020,APR,38886,4,2020-04-01
WEST BENGAL,2020,MAY,1056,5,2020-05-01
WEST BENGAL,2020,JUN,40615,6,2020-06-01
WEST BENGAL,2020,JUL,77137,7,2020-07-01
WEST BENGAL,2020,AUG,76982,8,2020-08-01
WEST BENGAL,2020,SEP,120618,9,2020-09-01
WEST BENGAL,2020,OCT,99213,10,2020-10-01
WEST BENGAL,2020,NOV,102194,11,2020-11-01
WEST BENGAL,2020,DEC,130135,12,2020-12-01
WEST BENGAL,2021,JAN,87150,1,2021-01-01
WEST BENGAL,2021,FEB,85089,2,2021-02-01
WEST BENGAL,2021,MAR,97235,3,2021-03-01
WEST BENGAL,2021,APR,78137,4,2021-04-01
WEST BENGAL,2021,MAY,35166,5,2021-05-01
WEST BENGAL,2021,JUN,77518,6,2021-06-01
WEST BENGAL,2021,JUL,90818,7,2021-07-01
WEST BENGAL,2021,AUG,78190,8,2021-08-01
WEST BENGAL,2021,SEP,80205,9,2021-09-01
WEST BENGAL,2021,OCT,63873,10,2021-10-01
WEST BENGAL,2021,NOV,93556,11,2021-11-01
WEST BENGAL,2021,DEC,87790,12,2021-12-01
WEST BENGAL,2022,JAN,74153,1,2022-01-01
WEST BENGAL,2022,FEB,69681,2,2022-02-01
WEST BENGAL,2022,MAR,88885,3,2022-03-01
WEST BENGAL,2022,APR,82758,4,2022-04-01
WEST BENGAL,2022,MAY,81985,5,2022-05-01
WEST BENGAL,2022,JUN,81889,6,2022-06-01
WEST BENGAL,2022,JUL,76707,7,2022-07-01
WEST BENGAL,2022,AUG,77005,8,2022-08-01
WEST BENGAL,2022,SEP,81535,9,2022-09-01
WEST BENGAL,2022,OCT,59827,10,2022-10-01
WEST BENGAL,2022,NOV,116080,11,2022-11-01
WEST BENGAL,2022,DEC,81573,12,2022-12-01
WEST BENGAL,2023,JAN,66089,1,2023-01-01
WEST BENGAL,2023,FEB,80361,2,2023-02-01
WEST BENGAL,2023,MAR,88346,3,2023-03-01
WEST BENGAL,2023,APR,66969,4,2023-04-01
WEST BENGAL,2023,MAY,91311,5,2023-05-01
WEST BENGAL,2023,JUN,78315,6,2023-06-01
WEST BENGAL,2023,JUL,80626,7,2023-07-01
WEST BENGAL,2023,AUG,79044,8,2023-08-01
WEST BENGAL,2023,SEP,72846,9,2023-09-01
WEST BENGAL,2023,OCT,81187,10,2023-10-01
WEST BENGAL,2023,NOV,112389,11,2023-11-01
WEST BENGAL,2023,DEC,104792,12,2023-12-01
WEST BENGAL,2024,JAN,88872,1,2024-01-01
WEST BENGAL,2024,FEB,89287,2,2024-02-01
WEST BENGAL,2024,MAR,84702,3,2024-03-01
WEST BENGAL,2024,APR,98864,4,2024-04-01
WEST BENGAL,2024,MAY,100378,5,2024-05-01
WEST BENGAL,2024,JUN,92664,6,2024-06-01
WEST BENGAL,2024,JUL,114407,7,2024-07-01
WEST BENGAL,2024,AUG,86822,8,2024-08-01
WEST BENGAL,2024,SEP,88846,9,2024-09-01
WEST BENGAL,2024,OCT,113874,10,2024-10-01
WEST BENGAL,2024,NOV,126964,11,2024-11-01
WEST BENGAL,2024,DEC,99274,12,2024-12-01
WEST BENGAL,2025,JAN,97170,1,2025-01-01
WEST BENGAL,2025,FEB,87629,2,2025-02-01
WEST BENGAL,2025,MAR,95023,3,2025-03-01
WEST BENGAL,2025,APR,110454,4,2025-04-01
WEST BENGAL,2025,MAY,109258,5,2025-05-01
WEST BENGAL,2025,JUN,101313,6,2025-06-01
WEST BENGAL,2025,JUL,90967,7,2025-07-01
WEST BENGAL,2025,AUG,77848,8,2025-08-01
WEST BENGAL,2025,SEP,90047,9,2025-09-01
WEST BENGAL,2025,OCT,149908,10,2025-10-01
WEST BENGAL,2025,NOV,144996,11,2025-11-01
WEST BENGAL,2025,DEC,131766,12,2025-12-01
WEST BENGAL,2026,JAN,121090,1,2026-01-01
WEST BENGAL,2026,FEB,113741,2,2026-02-01
WEST BENGAL,2026,MAR,118511,3,2026-03-01
WEST BENGAL,2026,APR,110937,4,2026-04-01
WEST BENGAL,2026,MAY,118131,5,2026-05-01
WEST BENGAL,2026,JUN,128870,6,2026-06-01
WEST BENGAL,2026,JUL,105602,7,2026-07-01
